Identificador;ual_prov;ual_estr;ual_segm;al_ncues;vgp_ncventmamen2mes;vgp_ncventmamay2mes;vgp_ncventhemmen2mes;vgp_ncventhemay2mes;vgp_totsacrif;ventasm2m;ventasmy2m;TOTAL;vm_trs;vm_trc;vm_tro;vm_znd;vm_tn;fact_exp_fin
01075001184120008; AZUAY;01;18412;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,11819224405856
01095201187530001; AZUAY;01;18753;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,3331087217175
01025001193930001; AZUAY;01;19393;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,23257450246119
01085401200790001; AZUAY;01;20079;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,9621650951229
01085401200790002; AZUAY;01;20079;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,0502205875815
01095201201900011; AZUAY;01;20190;0011; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,0288601258142
01065001202980002; AZUAY;01;20298;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,5468274085755
01025001203910001; AZUAY;01;20391;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,85743525956783
01065001206320002; AZUAY;01;20632;0002; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,99309783259412
01065001206320003; AZUAY;01;20632;0003; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,690992527219
01025001206970001; AZUAY;01;20697;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,2803005716843
01025001207190001; AZUAY;01;20719;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,915888050088
01095201207510004; AZUAY;01;20751;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,8665650060874
01065001209140011; AZUAY;01;20914;0011; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,93056906267934
01065001209140014; AZUAY;01;20914;0014; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,4854883353235
01065001209140016; AZUAY;01;20914;0016; ;1; ; ;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,004334177062
01075001209940001; AZUAY;01;20994;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,31051629499068
01065001212140001; AZUAY;01;21214;0001;0;0; ; ;0;0;0;0;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,3642143662965
01085401214130002; AZUAY;01;21413;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,1296381390526
01085401217470001; AZUAY;01;21747;0001;4; ;4;0;15;8;0;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,0376196083496
01065201224700003; AZUAY;01;22470;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,13939769092526
01085101226330002; AZUAY;01;22633;0002; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;108,65543061067
01085101226330008; AZUAY;01;22633;0008; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,1712680277652
01065201227450002; AZUAY;01;22745;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,73230041874783
01065201227480001; AZUAY;01;22748;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;31,2290000757182
01025101228920003; AZUAY;01;22892;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,2974210673248
01025101228920020; AZUAY;01;22892;0020; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,4582390694882
01085101229180001; AZUAY;01;22918;0001; ;20; ;20;2; ;40;40;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,1134714532888
01085101229180004; AZUAY;01;22918;0004;20; ;20; ;0;40; ;40;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,3866954207209
01085401230770002; AZUAY;01;23077;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,7444132794889
01045301233860001; AZUAY;01;23386;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,9708143275381
01045001239220001; AZUAY;01;23922;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,46565401653693
01045001239220003; AZUAY;01;23922;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;50,5962222165614
01045001241710003; AZUAY;01;24171;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,5426953178874
01045001244380001; AZUAY;01;24438;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,75986573340989
01045001247200002; AZUAY;01;24720;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,097430125041
01045001247200012; AZUAY;01;24720;0012; ; ; ;1;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;90,7274934323247
01045001247360001; AZUAY;01;24736;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,5076213782543
01045001247360002; AZUAY;01;24736;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,40739661632052
01045001250650004; AZUAY;01;25065;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,2871640629227
01045001250650006; AZUAY;01;25065;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;18,2704879399779
01045001250680005; AZUAY;01;25068;0005;3; ;2;1;0;5;1;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;163,197285549072
01045001250680006; AZUAY;01;25068;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,1022240944088
01045001253920007; AZUAY;01;25392;0007; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,2210190878453
01045001253920008; AZUAY;01;25392;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;116,694118971827
01085001257330001; AZUAY;01;25733;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6545688244158
01085001257640001; AZUAY;01;25764;0001;1;0;1;0;0;2;0;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,3448424149348
01045001262490002; AZUAY;01;26249;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,6174132470055
01045001262490004; AZUAY;01;26249;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,6716756750418
01045001269830002; AZUAY;01;26983;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,13901061569169
01045101273510002; AZUAY;01;27351;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,3804392049784
01045101273510003; AZUAY;01;27351;0003; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,77514114272028
01045301275750001; AZUAY;01;27575;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,6076954888475
01045301275750003; AZUAY;01;27575;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;68,4944172712936
01045301276490002; AZUAY;01;27649;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,18438659031258
01045301276490003; AZUAY;01;27649;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,677025123195021
01045101277250006; AZUAY;01;27725;0006;1; ; ;1;0;1;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,1687227903831
01045101277270002; AZUAY;01;27727;0002; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,0881352773302
01045101277270008; AZUAY;01;27727;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,42601592819965
01045101277450007; AZUAY;01;27745;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,320722908724533
01105101279050001; AZUAY;01;27905;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,4734574089847
01045101281230006; AZUAY;01;28123;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6375235271712
01045101289860001; AZUAY;01;28986;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,9001539478152
01015702000170002; AZUAY;02;00017;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,129204845379781
01015702000480001; AZUAY;02;00048;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,94667233142776
01155002001820002; AZUAY;02;00182;0002; ;2; ;3;1; ;5;5;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;138,043685119728
01015703000150013; AZUAY;03;00015;0013;60; ; ;7;10;60;7;67;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,3337310259643
01015703000680001; AZUAY;03;00068;0001; ;4; ; ;0; ;4;4;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,1152020094372
01017103006540008; AZUAY;03;00654;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,6779097737619
01017103006540010; AZUAY;03;00654;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;57,1662277099573
01017103006540012; AZUAY;03;00654;0012; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;60,6435236989245
01065003007920001; AZUAY;03;00792;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;82,7035882072792
01065003007920010; AZUAY;03;00792;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;158,323246460841
01065003007920016; AZUAY;03;00792;0016; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;132,602838750836
01045003008660004; AZUAY;03;00866;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,4637165142315
01045003008660008; AZUAY;03;00866;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,3737122767008
01065203008890001; AZUAY;03;00889;0001; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;67,9983130222654
01065203008890008; AZUAY;03;00889;0008; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,06391499245423
01065203008890010; AZUAY;03;00889;0010; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,7583573439312
01085204000890003; AZUAY;04;00089;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,8189270130137
01085304001500004; AZUAY;04;00150;0004; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,5359243576204
01085304001500006; AZUAY;04;00150;0006; ; ; ; ;0; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,1554276683412
01085304001500007; AZUAY;04;00150;0007;5; ; ;1;2;5;1;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,31986933859605
01085304001500011; AZUAY;04;00150;0011; ; ; ;1;0; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;39,6652780437731
01045104001820004; AZUAY;04;00182;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,8159069261901
01015754000994062; AZUAY;54;00099;4062; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1
01085062000990345; AZUAY;62;00099;0345;25000; ;34157; ; ;59157; ;59157;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1
01085062000991221; AZUAY;62;00099;1221; ;60; ;60;2; ;120;120;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1
01035364000991205; AZUAY;64;00099;1205; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1
02016001000860004;BOLÍVAR;01;00086;0004; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,4996145889334
02015101002070002;BOLÍVAR;01;00207;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,1208278912281
02015101004360001;BOLÍVAR;01;00436;0001; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,1254278945071
02015101004360002;BOLÍVAR;01;00436;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,0345914600229
02015101004400002;BOLÍVAR;01;00440;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,7758124377684
02015101004400005;BOLÍVAR;01;00440;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,81555786739249
02015101004620003;BOLÍVAR;01;00462;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,84242799548859
02015901006690001;BOLÍVAR;01;00669;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,9061304219761
02015901006690002;BOLÍVAR;01;00669;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,2118130125161
02015901006690004;BOLÍVAR;01;00669;0004; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,1352811299704
02015901008570001;BOLÍVAR;01;00857;0001; ; ; ;1; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,62305190122274
02015901008570003;BOLÍVAR;01;00857;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,99846143540784
02015901010140001;BOLÍVAR;01;01014;0001; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,9756967234808
02015101012200001;BOLÍVAR;01;01220;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,68257781219152
02015901012440001;BOLÍVAR;01;01244;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,35365252182003
02015901012440002;BOLÍVAR;01;01244;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,68639826762398
02015901012440003;BOLÍVAR;01;01244;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,536939924148549
02015901012860001;BOLÍVAR;01;01286;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,6243460137255
02015901012860004;BOLÍVAR;01;01286;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;32,72447529751
02015901017880002;BOLÍVAR;01;01788;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,34061005172806
02015901019370001;BOLÍVAR;01;01937;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,80835742765072
02015901021210003;BOLÍVAR;01;02121;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,637700780518295
02016001021690001;BOLÍVAR;01;02169;0001;3;3;3;2;1;6;5;11;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,720779982663605
02015501024470001;BOLÍVAR;01;02447;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,3557711701734
02015501024470002;BOLÍVAR;01;02447;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,20720650282611
02015501024710001;BOLÍVAR;01;02471;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,84303989875365
02015901025760002;BOLÍVAR;01;02576;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;44,1873345311848
02015901025760005;BOLÍVAR;01;02576;0005; ;1; ;2; ; ;3;3;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;62,4387140726867
02015901025760006;BOLÍVAR;01;02576;0006; ;1; ;1; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;54,65542485767
02015901025760007;BOLÍVAR;01;02576;0007; ;1; ;1; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;72,61575059122
02015901025760008;BOLÍVAR;01;02576;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,5353969436417
02015901025760009;BOLÍVAR;01;02576;0009; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;79,3910393155872
02015901025760010;BOLÍVAR;01;02576;0010; ;1; ;1; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,1303053975203
02015901025760013;BOLÍVAR;01;02576;0013; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;66,303860346276
02015901025760015;BOLÍVAR;01;02576;0015; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;48,7865919136786
02015901025770001;BOLÍVAR;01;02577;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,5400946803483
02015901025770002;BOLÍVAR;01;02577;0002; ; ;2; ; ;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,4877222786771
02015901025770003;BOLÍVAR;01;02577;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,1039787402824
02015901025770004;BOLÍVAR;01;02577;0004; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,6189303326982
02015901025770005;BOLÍVAR;01;02577;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;38,3398649132751
02015901025770006;BOLÍVAR;01;02577;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,4947676711954
02015901025770007;BOLÍVAR;01;02577;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;53,3718997198115
02015901025770008;BOLÍVAR;01;02577;0008; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,26608815735638
02015901025770009;BOLÍVAR;01;02577;0009; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,1339363751141
02015901025770010;BOLÍVAR;01;02577;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;69,3719612352573
02015901025770011;BOLÍVAR;01;02577;0011; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;63,4992921577666
02015901025770013;BOLÍVAR;01;02577;0013; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;91,9318110343786
02015901025770014;BOLÍVAR;01;02577;0014; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,0801953860307
02015901025770015;BOLÍVAR;01;02577;0015;2; ; ; ; ;2; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;75,4138714965374
02015901025770016;BOLÍVAR;01;02577;0016; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;77,8509445431041
02015901025770020;BOLÍVAR;01;02577;0020; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,212772027464
02015901027770003;BOLÍVAR;01;02777;0003; ; ; ;2; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,7452590242076
02015901028150001;BOLÍVAR;01;02815;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,805588034837338
02015501028550001;BOLÍVAR;01;02855;0001; ; ; ; ;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,67218494714484
02015501028550002;BOLÍVAR;01;02855;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,8901217217801
02015901029830001;BOLÍVAR;01;02983;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;35,5460427370809
02015901029830002;BOLÍVAR;01;02983;0002; ; ; ;2; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,7228864007701
02015901029830003;BOLÍVAR;01;02983;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,3039115560472
02015901030270003;BOLÍVAR;01;03027;0003; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,46294277037454
02015501031110001;BOLÍVAR;01;03111;0001; ; ; ; ;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,67186112271915
02015901032840001;BOLÍVAR;01;03284;0001; ;1; ; ;1; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;51,8239070254182
02015901032840002;BOLÍVAR;01;03284;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,95581265374256
02015901032840003;BOLÍVAR;01;03284;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,3752230280415
02015901032840004;BOLÍVAR;01;03284;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,18450364805329
02015901032840007;BOLÍVAR;01;03284;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,64616355028977
02015901032840010;BOLÍVAR;01;03284;0010; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,7191211503555
02015901032840011;BOLÍVAR;01;03284;0011; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;31,0896054621048
02015901033000001;BOLÍVAR;01;03300;0001; ;1; ; ; ; ;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;21,9995878976551
02015901033000002;BOLÍVAR;01;03300;0002; ; ; ;2; ; ;2;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,29097174994521
02015501034570001;BOLÍVAR;01;03457;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;56,9733521108491
02015901035360001;BOLÍVAR;01;03536;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,3630684758125
02015901035360003;BOLÍVAR;01;03536;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;84,1805648168261
02015901035360004;BOLÍVAR;01;03536;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;76,3320049185946
02015901035360006;BOLÍVAR;01;03536;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,8985475628951
02015501037620001;BOLÍVAR;01;03762;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;23,0115716329321
02015501037920001;BOLÍVAR;01;03792;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,45448949120862
02045001042070001;BOLÍVAR;01;04207;0001; ;6; ; ; ; ;6;6;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;30,4634130820842
02045001042920001;BOLÍVAR;01;04292;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,8208094273809
02045001048580001;BOLÍVAR;01;04858;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;46,3307895094391
02045001050110004;BOLÍVAR;01;05011;0004;6; ;6; ;1;12; ;12;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,49684814177991
02015501054940003;BOLÍVAR;01;05494;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,6070906728621
02015001057170001;BOLÍVAR;01;05717;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,97384452924685
02015001059590004;BOLÍVAR;01;05959;0004; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;59,7218289355882
02015001059590006;BOLÍVAR;01;05959;0006; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,95927230063365
02015001060090001;BOLÍVAR;01;06009;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,24616046670909
02015001060090002;BOLÍVAR;01;06009;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,817565103228585
02015001060090003;BOLÍVAR;01;06009;0003; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;40,9022092982117
02015001060090005;BOLÍVAR;01;06009;0005; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,9690441869471
02015001061300001;BOLÍVAR;01;06130;0001; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,23102959473392
02015001062660002;BOLÍVAR;01;06266;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;12,7184749617702
02015001062660007;BOLÍVAR;01;06266;0007; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,917898364857553
02015001064620002;BOLÍVAR;01;06462;0002; ; ; ; ; ; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,61943545047147
