Identificador;ual_prov;ual_estr;ual_segm;al_ncues;eu_superficie_ha;eu_k1301;eu_k1302;eu_k1303;eu_k1304;eu_k1305;eu_k1306;eu_k1307;eu_k1308;eu_k1309;eu_k1310;eu_k1311;eu_k1312;eu_trs;eu_trc;eu_tro;eu_znd;eu_tn;fact_exp_fin
13015603020640008;MANABÍ;03;02064;0008;4;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;70,4174872733859
13015603020640009;MANABÍ;03;02064;0009;,26;1; ;1;1; ;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;101,882686385285
13015603020640011;MANABÍ;03;02064;0011;9,3;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;75,6789377214306
13015603020640012;MANABÍ;03;02064;0012;13;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;47,4319405419587
13015603020640013;MANABÍ;03;02064;0013;8;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;55,3746151693455
13015603020640015;MANABÍ;03;02064;0015;5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;45,3671313122398
13015603020640016;MANABÍ;03;02064;0016;,51;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;44,3992652244564
13015603020640017;MANABÍ;03;02064;0017;5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;15,2598064086723
13015603020640018;MANABÍ;03;02064;0018;1;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;50,3442194713668
13015003021530001;MANABÍ;03;02153;0001;17;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;50,2741153683809
13015003021530005;MANABÍ;03;02153;0005;24;8;8; ;3;3; ; ; ; ;5;5; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;93,7334961472411
13015003021530006;MANABÍ;03;02153;0006;5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;86,7080134665007
13015003021530007;MANABÍ;03;02153;0007;,5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;103,600222333784
13015003021530008;MANABÍ;03;02153;0008;80;5;5; ;1;1; ;1;1; ;3;3; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,9657291701735
13015003021530009;MANABÍ;03;02153;0009;2;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;25,6069446447451
13015003021530010;MANABÍ;03;02153;0010;35;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;51,4886865463068
13135103021750001;MANABÍ;03;02175;0001;16,35;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;59,377103300948
13135103021750002;MANABÍ;03;02175;0002;6,8;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;63,0141150569688
13135103021750004;MANABÍ;03;02175;0004;58,5648;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;42,2900808683441
13135103021750006;MANABÍ;03;02175;0006;26,7;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;10,8539232731586
13135103021750007;MANABÍ;03;02175;0007;60;5;5; ;3;3; ; ; ; ;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;12,8439495472408
13135103021750008;MANABÍ;03;02175;0008;,75;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;64,8752210991228
13135103021750009;MANABÍ;03;02175;0009;16;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;10,1739289972966
13135103021750010;MANABÍ;03;02175;0010;1;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;43,399744923685
13135103021750011;MANABÍ;03;02175;0011;2;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;84,0133254300487
13135103021750012;MANABÍ;03;02175;0012;50;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;29,0188848111961
13135103021750013;MANABÍ;03;02175;0013;33;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;49,5114447364365
13015003022260001;MANABÍ;03;02226;0001;100;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;33,3287107498697
13015003022260002;MANABÍ;03;02226;0002;18;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;31,1370425993308
13015003022260003;MANABÍ;03;02226;0003;18;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;26,0958207647273
13015003022260004;MANABÍ;03;02226;0004;25;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;34,6185277201265
13015003022260005;MANABÍ;03;02226;0005;30;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;31,416553763098
13015003022260006;MANABÍ;03;02226;0006;40;3;3; ;3;3; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;11,9853384934713
13015003022260007;MANABÍ;03;02226;0007;8,01;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;36,035784473719
13015003022260008;MANABÍ;03;02226;0008;25;4;4; ;4;4; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;31,7345737632562
13015003022260009;MANABÍ;03;02226;0009;7,02;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;64,0694390226241
13015003022260010;MANABÍ;03;02226;0010;13;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;34,9869902215304
13015003022260011;MANABÍ;03;02226;0011;7,01;3;3; ;3;3; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;77,0236971585718
13135003022970001;MANABÍ;03;02297;0001;19;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;16,621546004254
13135003022970002;MANABÍ;03;02297;0002;2;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;135,857100686306
13135003022970003;MANABÍ;03;02297;0003;1;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;71,368437382632
13135003022970004;MANABÍ;03;02297;0004;2;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;36,6921284211071
13135003022970006;MANABÍ;03;02297;0006;,75;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;110,207495472075
13135003022970007;MANABÍ;03;02297;0007;2,51;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;61,8398798357905
13135003022970009;MANABÍ;03;02297;0009;6;3;3; ;1;1; ; ; ; ;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;51,6492278607602
13135003022970010;MANABÍ;03;02297;0010;10;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;78,1695453363376
13135003022970011;MANABÍ;03;02297;0011;1,5;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;88,040505177853
13135003022970012;MANABÍ;03;02297;0012;2;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;115,540871463861
13135003022970013;MANABÍ;03;02297;0013;12;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;10,2090368798008
13135003022970015;MANABÍ;03;02297;0015;2;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;95,7338649271995
13135003022970016;MANABÍ;03;02297;0016;2;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;94,9155967493551
13095003023740001;MANABÍ;03;02374;0001;2;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;92,1551079396082
13095003023740002;MANABÍ;03;02374;0002;5;3;3; ;3;3; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;95,3063161385327
13095003023740003;MANABÍ;03;02374;0003;5,75;7;7; ;7;7; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;108,911182851686
13095003023740004;MANABÍ;03;02374;0004;1,25;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;167,105227063224
13095003023740005;MANABÍ;03;02374;0005;1,25;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;112,867969033632
13095003023740006;MANABÍ;03;02374;0006;1;4;3;1;4;3;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;142,483246602174
13095003023740008;MANABÍ;03;02374;0008;30,61;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;7,06461492854785
13095003023740010;MANABÍ;03;02374;0010;4,25;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;45,2386423866783
13095003023740011;MANABÍ;03;02374;0011;1,01;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;130,297959592599
13095003023740013;MANABÍ;03;02374;0013;1,5;3;1;2;3;1;2; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;117,246561004785
13095003023740016;MANABÍ;03;02374;0016;2,31;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;115,962321174492
13095003023740017;MANABÍ;03;02374;0017;1;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;90,594702593517
13095003023740018;MANABÍ;03;02374;0018;,25;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;140,193301094274
13095003023740019;MANABÍ;03;02374;0019;,25;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;125,440377822139
13095003023740022;MANABÍ;03;02374;0022;1,25;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;126,169917983947
13095003023740023;MANABÍ;03;02374;0023;12;11;11; ;2;2; ;1;1; ;8;8; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;119,197067687399
13095003023740025;MANABÍ;03;02374;0025;2;4;4; ;4;4; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,2868281687573
13095003023740026;MANABÍ;03;02374;0026;2;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;116,640299620319
13135003024200001;MANABÍ;03;02420;0001;12,05;21;20;1;6;5;1; ; ; ;15;15; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;78,7835879136657
13135003024200002;MANABÍ;03;02420;0002;1,03;13;13; ;1;1; ; ; ; ;12;12; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;50,2468102586348
13135003024200003;MANABÍ;03;02420;0003;15,1;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;31,4620142731772
13135003024200006;MANABÍ;03;02420;0006;18,1;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;10,4858598179592
13135003024200007;MANABÍ;03;02420;0007;8,05;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;33,107410600254
13135003024200008;MANABÍ;03;02420;0008;77,03;10;10; ;1;1; ;1;1; ;8;8; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;38,2920600066647
13135003024200010;MANABÍ;03;02420;0010;,1;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;25,4622725064071
13135003024200011;MANABÍ;03;02420;0011;20,03;6;6; ;2;2; ; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;22,8517279042115
13135003024200012;MANABÍ;03;02420;0012;43;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;60,449887789142
13165003024820001;MANABÍ;03;02482;0001;9,25;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;23,9920922797612
13165003024820002;MANABÍ;03;02482;0002;5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,9158036806146
13165003024820003;MANABÍ;03;02482;0003;10,95;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;12,0733056029283
13165003024820004;MANABÍ;03;02482;0004;10;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;63,1154818004756
13165003024820005;MANABÍ;03;02482;0005;53;8;7;1;3;3; ;3;2;1;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;69,7572431850496
13165003024820006;MANABÍ;03;02482;0006;28;2;2; ;1;1; ;1;1; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;62,1234140079496
13165003024820007;MANABÍ;03;02482;0007;6;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;41,2073180488603
13165003024820008;MANABÍ;03;02482;0008;15;3;3; ;1;1; ;2;2; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;19,0623034801117
13165003024820009;MANABÍ;03;02482;0009;12;2;2; ;1;1; ;1;1; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;45,2990608598089
13165003024820010;MANABÍ;03;02482;0010;28;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;55,5958288016539
13165203025660001;MANABÍ;03;02566;0001;5;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;83,8361704670976
13165203025660002;MANABÍ;03;02566;0002;2;3;3; ;3;3; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;102,292496607272
13165203025660003;MANABÍ;03;02566;0003;3,25;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;64,6558627860235
13165203025660004;MANABÍ;03;02566;0004;3,25;4;3;1;4;3;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;90,6062155127969
13165203025660005;MANABÍ;03;02566;0005;1;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;93,0031345499837
13165203025660006;MANABÍ;03;02566;0006;2,5;4;3;1;4;3;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;18,570993716194
13165203025660008;MANABÍ;03;02566;0008;100;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;15,2806784843072
13165203025660009;MANABÍ;03;02566;0009;1;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;88,5259454863113
13165203025660010;MANABÍ;03;02566;0010;1;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;64,3491245424803
13165203025660011;MANABÍ;03;02566;0011;2,5;3;3; ;3;3; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;20,6710852769958
13165203025660012;MANABÍ;03;02566;0012;1,5;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;31,4068907651188
13165203025660013;MANABÍ;03;02566;0013;9;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;84,4732125560934
13165203025660014;MANABÍ;03;02566;0014;3;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;77,4950964598916
13165203025660017;MANABÍ;03;02566;0017;4;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;56,4770021888001
13165203025660019;MANABÍ;03;02566;0019;2;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;92,8517475816437
13065203025960001;MANABÍ;03;02596;0001;35;5;5; ;1;1; ;4;4; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;32,7101432942813
13065203025960002;MANABÍ;03;02596;0002;2,75;8;8; ;5;5; ; ; ; ;3;3; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;80,4920856802898
13065203025960003;MANABÍ;03;02596;0003;6,25;5;5; ;1;1; ; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;77,1235054391355
13065203025960004;MANABÍ;03;02596;0004;9,35;12;11;1;2;1;1; ; ; ;10;10; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;72,2992717453558
13065203025960005;MANABÍ;03;02596;0005;3;6;6; ;2;2; ; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;82,6917153958818
13065203025960006;MANABÍ;03;02596;0006;8;6;5;1;2;1;1; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,763414351990897
13065203025960007;MANABÍ;03;02596;0007;1,75;4;4; ;2;2; ; ; ; ;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;67,3355082213896
13065203025960008;MANABÍ;03;02596;0008;6,5;6;5;1;2;1;1; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;9,88097637694535
13065203025960009;MANABÍ;03;02596;0009;3,5;7;7; ;3;3; ; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;17,6806626306968
13065203025960010;MANABÍ;03;02596;0010;4;5;5; ;1;1; ; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;34,0975688908153
13065203025960011;MANABÍ;03;02596;0011;12;15;8;7;1;1; ; ; ; ;14;7;7; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;26,9857474231623
13065203025960012;MANABÍ;03;02596;0012;62,55;13;13; ;3;3; ; ; ; ;10;10; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,0964530905158
13065203025960013;MANABÍ;03;02596;0013;8,75;11;6;5;1;1; ; ; ; ;10;5;5; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;46,5113720312377
13065203025960014;MANABÍ;03;02596;0014;1;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;1,62476408877978
13065203025960015;MANABÍ;03;02596;0015;2;4;4; ;2;2; ; ; ; ;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;29,6374951372281
13065203025960016;MANABÍ;03;02596;0016;6,25;4;4; ;2;2; ; ; ; ;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;14,5208955589792
13065203025960017;MANABÍ;03;02596;0017;3,5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;5,53208777828464
13065203025960018;MANABÍ;03;02596;0018;3,6;3;3; ;3;3; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;63,4260948359302
13065203025960019;MANABÍ;03;02596;0019;2,5;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;28,9991490881186
13065203025960020;MANABÍ;03;02596;0020;2,25;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;4,50681158749808
13065203025960021;MANABÍ;03;02596;0021;1,05;3;3; ;3;3; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;17,5045165521842
13065203025960022;MANABÍ;03;02596;0022;15,5;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;63,4816024874821
13065203025960024;MANABÍ;03;02596;0024;30,8;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;44,0557022029745
13065203025960025;MANABÍ;03;02596;0025;2,25;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;59,2136245688633
13065203025960027;MANABÍ;03;02596;0027;10,5;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;38,1533629294831
13065203025960028;MANABÍ;03;02596;0028;1,25;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;70,467238708944
13065203025960029;MANABÍ;03;02596;0029;4,5;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;39,0157447722007
13065203025960030;MANABÍ;03;02596;0030;8;3;2;1;3;2;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;29,2040106471386
13065203026250001;MANABÍ;03;02625;0001;1,8;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;96,0801425358797
13065203026250002;MANABÍ;03;02625;0002;1,8;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;91,2279704657424
13065203026250003;MANABÍ;03;02625;0003;8,55;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;45,8853238025828
13065203026250004;MANABÍ;03;02625;0004;1;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;46,4888033149283
13065203026250005;MANABÍ;03;02625;0005;1,5;2;1;1;2;1;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;34,1735624680902
13065203026250006;MANABÍ;03;02625;0006;2,5;2;2; ;1;1; ; ; ; ;1;1; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;36,9084749843288
13065203026250007;MANABÍ;03;02625;0007;4;9;9; ;1;1; ; ; ; ;8;8; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;18,4006138552422
13065203026250008;MANABÍ;03;02625;0008;1,5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;62,0021963997598
13065203026250009;MANABÍ;03;02625;0009;13,1;4;3;1;4;3;1; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;61,1525651650897
13065203026250010;MANABÍ;03;02625;0010;13;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;34,7009891810082
13065203026250011;MANABÍ;03;02625;0011;30;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;59,2334613899735
13065203026250015;MANABÍ;03;02625;0015;3,8;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;45,2801167367139
13065203026250016;MANABÍ;03;02625;0016;13;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;59,1085124702851
13065203026250017;MANABÍ;03;02625;0017;27;2;2; ;1;1; ;1;1; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;68,0557567604001
13065203026250018;MANABÍ;03;02625;0018;5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;13,92159522394
13165303026660001;MANABÍ;03;02666;0001;4;2;2; ;2;2; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;205,080332279724
13165303026660002;MANABÍ;03;02666;0002;20;5;5; ;1;1; ; ; ; ;4;4; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;173,537757069706
13165303026660003;MANABÍ;03;02666;0003;5;4;3;1;3;2;1; ; ; ;1;1; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;194,167800837317
13165303026660004;MANABÍ;03;02666;0004;5;8;7;1;2;1;1; ; ; ;6;6; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;190,199607585532
13165303026660005;MANABÍ;03;02666;0005;3;4;2;2;4;2;2; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;217,779310875713
13165303026660007;MANABÍ;03;02666;0007;1,25;5;4;1;3;2;1; ; ; ;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;167,357410108594
13165303026660008;MANABÍ;03;02666;0008;1;5;4;1;3;2;1; ; ; ;2;2; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;266,005782119622
13105003026860001;MANABÍ;03;02686;0001;3,1;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;9,91887091301493
13105003026860007;MANABÍ;03;02686;0007;5;2;2; ;1;1; ;1;1; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;12,8349941021157
13105003026860008;MANABÍ;03;02686;0008;4,75;7;7; ;1;1; ; ; ; ;6;6; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;38,0587552312469
13105003026860009;MANABÍ;03;02686;0009;3;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;69,9761703532574
13105003026860010;MANABÍ;03;02686;0010;2,5;1;1; ;1;1; ; ; ; ; ; ; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;30,5609776509298
13105003026860011;MANABÍ;03;02686;0011;58;3;3; ;1;1; ;1;1; ;1;1; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;24,5075411371425
13105003026860013;MANABÍ;03;02686;0013;25;2;2; ;1;1; ; ; ; ;1;1; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;26,016775796303
13105003026860015;MANABÍ;03;02686;0015;1,5;2;2; ;1;1; ; ; ; ;1;1; ; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;54,8994727547383
