Identificador;ual_prov;ual_estr;ual_segm;al_ncues;oe_superficie_ha;oe_k1101;oe_k1102;oe_k1103;oe_k1104;oe_trs;oe_trc;oe_tro;oe_znd;oe_tn;fact_exp_fin
14025002024470001;MORONA SANTIAGO;02;02447;0001;80,04; ;1;3; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;28,5520635119497
14025002025280001;MORONA SANTIAGO;02;02528;0001;110; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;20,985608930891
14025002025660002;MORONA SANTIAGO;02;02566;0002;91,02; ;5; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;10,695146847023
14025002025810001;MORONA SANTIAGO;02;02581;0001;41,02; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;26,0114286416562
14025002025810002;MORONA SANTIAGO;02;02581;0002;46,02; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;26,9758404936393
14025302028510001;MORONA SANTIAGO;02;02851;0001;84,01; ;6;1; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;6,91076399645871
14025302028510002;MORONA SANTIAGO;02;02851;0002;97,02; ;5;1; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;17,6580627831096
14045103001260001;MORONA SANTIAGO;03;00126;0001;40; ;4; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;31,1674886095608
14045103001260002;MORONA SANTIAGO;03;00126;0002;83; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;12,3317290649682
14045103001260004;MORONA SANTIAGO;03;00126;0004;20; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;80,1469451870214
14115003002230001;MORONA SANTIAGO;03;00223;0001;212,72; ;14; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;48,5200465613016
14015603005670001;MORONA SANTIAGO;03;00567;0001;342,64;3; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;31,3141040262219
14016203005900002;MORONA SANTIAGO;03;00590;0002;91; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;57,7170521741227
14016203005900003;MORONA SANTIAGO;03;00590;0003;69,5;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;37,0615734025017
14015703008240006;MORONA SANTIAGO;03;00824;0006;8,52; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;9,93468944772654
14015703008240013;MORONA SANTIAGO;03;00824;0013;8,01; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;36,126735400876
14015703008240015;MORONA SANTIAGO;03;00824;0015;5,09; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;5,24059747881056
14015703008240036;MORONA SANTIAGO;03;00824;0036;17,85; ;4; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,566444268090962
14065003009090001;MORONA SANTIAGO;03;00909;0001;110,03; ; ;1; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;28,3423742252401
14095103009700012;MORONA SANTIAGO;03;00970;0012;5,93; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;5,94824871570878
14095103009700025;MORONA SANTIAGO;03;00970;0025;13,4; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;40,9127563536281
14095103009700028;MORONA SANTIAGO;03;00970;0028;12,15; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;4,25658515164629
14095103009700030;MORONA SANTIAGO;03;00970;0030;38,49; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,968883879303806
14095103009700031;MORONA SANTIAGO;03;00970;0031;11,75; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;18,3352091930786
14105103014150002;MORONA SANTIAGO;03;01415;0002;8000; ;5; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,789452723561265
14035703015950001;MORONA SANTIAGO;03;01595;0001;181,44;1;3;1; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;40,7863928045509
14035603017730003;MORONA SANTIAGO;03;01773;0003;60,06; ; ;1; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;82,7411503882726
14025103020670003;MORONA SANTIAGO;03;02067;0003;31,2; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;48,1359585207369
14025303021710005;MORONA SANTIAGO;03;02171;0005;11,56; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;58,7347691992267
14095204001100010;MORONA SANTIAGO;04;00110;0010;69,23; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;37,7857038427835
14095204001100012;MORONA SANTIAGO;04;00110;0012;6,05; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;43,7329946976398
14015704001260001;MORONA SANTIAGO;04;00126;0001;30,82; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;58,3341761368385
14065004001920001;MORONA SANTIAGO;04;00192;0001;170,02; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;7,58715927026577
14085204004400001;MORONA SANTIAGO;04;00440;0001;120,02;1; ; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;13,8290534649038
14085204004400003;MORONA SANTIAGO;04;00440;0003;115,02; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;29,0278592931026
14025304005020006;MORONA SANTIAGO;04;00502;0006;26,02; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;18,0635109485779
14025304005030002;MORONA SANTIAGO;04;00503;0002;28,01; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;51,7267423529934
14025304005030003;MORONA SANTIAGO;04;00503;0003;16,47; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;50,0922986787209
14025304005030005;MORONA SANTIAGO;04;00503;0005;33,2; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;73,1855629802416
14025304005030006;MORONA SANTIAGO;04;00503;0006;61,02; ;5; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;22,9490551038095
14015362000990514;MORONA SANTIAGO;62;00099;0514;108,61; ;5; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;1
15075201004840001;NAPO;01;00484;0001;250,45; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;2,28775283172031
15075401007680003;NAPO;01;00768;0003;13,5; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;9,64418994182301
15075101019380001;NAPO;01;01938;0001;69; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;8,4876852007856
15035201033780002;NAPO;01;03378;0002;27,1;1;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,964462776566897
15035001036780041;NAPO;01;03678;0041;1,52;1;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;1,17793950823793
15035001036780046;NAPO;01;03678;0046;1,31; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;2,53545647441943
15035001039670015;NAPO;01;03967;0015;3; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;1,80128005766974
15015601054340004;NAPO;01;05434;0004;3,75; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;11,7651915219322
15015603014230001;NAPO;03;01423;0001;70,03; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;41,0524872436207
15015603014230004;NAPO;03;01423;0004;30,05; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;45,6592596505588
16016401006730001;PASTAZA;01;00673;0001;100; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;5,88350371293157
16016401008390001;PASTAZA;01;00839;0001;10,52; ;4; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;30,4509223114476
16016401008390002;PASTAZA;01;00839;0002;39,01; ;6; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;6,87020427010327
16016401009840001;PASTAZA;01;00984;0001;13; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;45,2577208687044
16015501011000003;PASTAZA;01;01100;0003;3,01; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;35,3509745054955
16016601011180006;PASTAZA;01;01118;0006;21,56; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,184655419561705
16015401020710001;PASTAZA;01;02071;0001;41,01; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;4,77483730843839
16015401021430001;PASTAZA;01;02143;0001;41,01; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;4,76830167614734
16015401027080001;PASTAZA;01;02708;0001;9,98; ; ;1; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;58,9529430153464
16016201039390001;PASTAZA;01;03939;0001;40; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;5,99986634192067
16025203011200005;PASTAZA;03;01120;0005;29,5; ; ; ;4; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;44,3702909258723
16025203011200008;PASTAZA;03;01120;0008;11,29; ;2; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;18,390314168502
16016203017910002;PASTAZA;03;01791;0002;15,06; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;72,9247735296937
16016203017910004;PASTAZA;03;01791;0004;80,05; ;4; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;39,0930101430216
16016203022070012;PASTAZA;03;02207;0012;100; ;5; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;17,414538858482
16016604002320007;PASTAZA;04;00232;0007;21,1; ;1;1; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;2,85966251519135
16016604002320010;PASTAZA;04;00232;0010;54; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;3,73534329503706
16016604002320026;PASTAZA;04;00232;0026;12; ;3; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;31,3269184334107
16016604002320027;PASTAZA;04;00232;0027;50; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;,773200741906134
16016604002320031;PASTAZA;04;00232;0031;96,02; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;19,9999392213024
16016604002320032;PASTAZA;04;00232;0032;11,02; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;20,987998901388
16016604002320038;PASTAZA;04;00232;0038;1; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;86,1106244849661
16016604002320041;PASTAZA;04;00232;0041;20; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;13,9386100457124
16015204003540005;PASTAZA;04;00354;0005;62,5; ;1; ; ; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;22,3547225686938
16015204003540008;PASTAZA;04;00354;0008;95;1;3;2;3; ; ;REGIÓN AMAZÓNICA; ;TOTAL NACIONAL;15,9529530727841
17018101000430001;PICHINCHA;01;00043;0001;184;1;5; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,0449399323863
17095001001030003;PICHINCHA;01;00103;0003;7,2;1; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,31266721896973
17095001001270002;PICHINCHA;01;00127;0002;12; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,3735200381591
17085001001540001;PICHINCHA;01;00154;0001;60; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,86060826097893
17085001002470001;PICHINCHA;01;00247;0001;14,02; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,6770401382086
17017201004500003;PICHINCHA;01;00450;0003;2,5; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;24,7339068311739
17017201004500005;PICHINCHA;01;00450;0005;44,5; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,05732871747369
17017201004500006;PICHINCHA;01;00450;0006;20; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,43687178183229
17018101004810001;PICHINCHA;01;00481;0001;11,25; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,84905892411994
17016801006970004;PICHINCHA;01;00697;0004;10; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,55570208941561
17018101007660001;PICHINCHA;01;00766;0001;55; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,6520859363457
17085001010200002;PICHINCHA;01;01020;0002;50; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,30245436719422
17017201010380001;PICHINCHA;01;01038;0001;59; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,89477827187379
17017201012670001;PICHINCHA;01;01267;0001;9; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;40,5056745844417
17017201012670004;PICHINCHA;01;01267;0004;16; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,214795616813
17018101013500001;PICHINCHA;01;01350;0001;1,89; ;4; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;33,7397463890907
17018101013500014;PICHINCHA;01;01350;0014;71; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,410196993170045
17085001014550001;PICHINCHA;01;01455;0001;35; ;1;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,738806196884
17015301015810001;PICHINCHA;01;01581;0001;71; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,17065834607396
17025301017190004;PICHINCHA;01;01719;0004;2,5; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;37,9171650990162
17015301017580001;PICHINCHA;01;01758;0001;63; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,93335214443125
17017201018130001;PICHINCHA;01;01813;0001;82; ; ;3; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,13737424068556
17015301019200001;PICHINCHA;01;01920;0001;1300; ;4; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17085001022730001;PICHINCHA;01;02273;0001;120; ;2;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,88220605415844
17015301023350001;PICHINCHA;01;02335;0001;100; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,7710039721258
17016101027510002;PICHINCHA;01;02751;0002;55,3; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,83493256111445
17018101030810002;PICHINCHA;01;03081;0002;12; ; ; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,03169434624308
17018101030810003;PICHINCHA;01;03081;0003;35; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17085001031650001;PICHINCHA;01;03165;0001;600;1;12;5; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,976441210831689
17085001032020001;PICHINCHA;01;03202;0001;100; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,48565977833993
17085001032220001;PICHINCHA;01;03222;0001;140; ; ;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,74097876469878
17085001032220002;PICHINCHA;01;03222;0002;56; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,10942320430686
17018101033180003;PICHINCHA;01;03318;0003;10; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,57457995282502
17015301034660001;PICHINCHA;01;03466;0001;17; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;34,4626309705302
17018101035140001;PICHINCHA;01;03514;0001;10; ;1;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,2704526966979
17085001036710001;PICHINCHA;01;03671;0001;600;1;12;5; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,976441210831689
17017201040680001;PICHINCHA;01;04068;0001;12; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,1164719585402
17017201040680002;PICHINCHA;01;04068;0002;21;2;1;1;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,15778008526965
17025601041790008;PICHINCHA;01;04179;0008;,25; ; ; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;43,7779845540796
17025301042450001;PICHINCHA;01;04245;0001;3,02; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;14,9914980603408
17025301042450003;PICHINCHA;01;04245;0003;4,5; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,70758344201721
17025301042450006;PICHINCHA;01;04245;0006;,81; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;58,9722272023287
17025301042450008;PICHINCHA;01;04245;0008;3,3; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;25,8056644850508
17015401043270001;PICHINCHA;01;04327;0001;520; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,12666293557503
17025301046240006;PICHINCHA;01;04624;0006;3,02; ; ; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,70068899634923
17025301046240007;PICHINCHA;01;04624;0007;4,57; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,96980800086326
17085001047990001;PICHINCHA;01;04799;0001;45; ;1;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,40347004735326
17025301049990006;PICHINCHA;01;04999;0006;5; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;27,3814872232111
17015401054410001;PICHINCHA;01;05441;0001;10; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;16,1487102251381
17015401054410003;PICHINCHA;01;05441;0003;20; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;17,6536502413324
17016101054760003;PICHINCHA;01;05476;0003;17,2; ; ;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,86630841895883
17045401057200001;PICHINCHA;01;05720;0001;3; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;90,1326473170455
17015401057590001;PICHINCHA;01;05759;0001;20; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,4481136563664
17085001061680002;PICHINCHA;01;06168;0002;50; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,77663818738646
17045401062940001;PICHINCHA;01;06294;0001;20;3;4;1;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;22,2480662781006
17045401066080001;PICHINCHA;01;06608;0001;46,5; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,6134349527702
17018001068650001;PICHINCHA;01;06865;0001;1160; ;15; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,492451850662782
17017801070180003;PICHINCHA;01;07018;0003;5; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,69900770684714
17017801070180004;PICHINCHA;01;07018;0004;5; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;47,6841810505619
17015401070410001;PICHINCHA;01;07041;0001;340; ;13; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17045201072160002;PICHINCHA;01;07216;0002;6,12; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;29,7452924410765
17018001076990001;PICHINCHA;01;07699;0001;1160; ;15; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,497934511944291
17015401077040001;PICHINCHA;01;07704;0001;340; ;13; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17015401077050001;PICHINCHA;01;07705;0001;340; ;13; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17085001077710002;PICHINCHA;01;07771;0002;30,15; ; ;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,97377567393195
17015401080250001;PICHINCHA;01;08025;0001;340; ;13; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17016901081260001;PICHINCHA;01;08126;0001;65; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,01330348460021
17075001083360001;PICHINCHA;01;08336;0001;60; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;9,76441210831689
17075001083510001;PICHINCHA;01;08351;0001;135; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,33973871480751
17085001083580001;PICHINCHA;01;08358;0001;86; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,0722461560159
17075001085960003;PICHINCHA;01;08596;0003;121; ;8;4; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,72809558168645
17025001092060003;PICHINCHA;01;09206;0003;393,33; ;20; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,978501684746698
17045001092280002;PICHINCHA;01;09228;0002;,48; ; ; ;1;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;49,8527484863512
17045001092280003;PICHINCHA;01;09228;0003;,54; ; ; ;2;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;42,4571104265334
17045001092280005;PICHINCHA;01;09228;0005;,85; ; ; ;8;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;64,9812052855442
17075001093400001;PICHINCHA;01;09340;0001;270; ; ;4; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17075001093480001;PICHINCHA;01;09348;0001;440; ; ;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,33151074204321
17025001094700001;PICHINCHA;01;09470;0001;54; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;10,8493467870188
17075001096490001;PICHINCHA;01;09649;0001;440; ; ;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,33151074204321
17075001099520001;PICHINCHA;01;09952;0001;270; ; ;4; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17015401100090001;PICHINCHA;01;10009;0001;22; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;26,6299189495882
17015401100140001;PICHINCHA;01;10014;0001;10; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;13,7489432093174
17015401100140002;PICHINCHA;01;10014;0002;60; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,06424238660414
17045001101430001;PICHINCHA;01;10143;0001;200; ;7; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,92929108445471
17075001102870003;PICHINCHA;01;10287;0003;59; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;2,83718979612233
17015401106120001;PICHINCHA;01;10612;0001;50; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,7172945299803
17095001106900002;PICHINCHA;01;10690;0002;800; ;15; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,657974909918934
17075101118580001;PICHINCHA;01;11858;0001;45;2; ; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,00128001075014
17075001119080001;PICHINCHA;01;11908;0001;371; ;3;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17017101119650002;PICHINCHA;01;11965;0002;10; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,990762348590554
17017101119650004;PICHINCHA;01;11965;0004;4; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;3,64049831438415
17075001122660001;PICHINCHA;01;12266;0001;371; ;3;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17075001123130001;PICHINCHA;01;12313;0001;371; ;3;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17075001123190001;PICHINCHA;01;12319;0001;25; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;11,6607046985557
17075001123190002;PICHINCHA;01;12319;0002;371; ;3;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;0
17075001127060001;PICHINCHA;01;12706;0001;12; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,0588889813356
17017101127660003;PICHINCHA;01;12766;0003;10; ;6; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,46196373317577
17075001130960001;PICHINCHA;01;13096;0001;14; ;2; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;36,624449930276
17075001130960002;PICHINCHA;01;13096;0002;80; ;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;,914030343439364
17075001131110001;PICHINCHA;01;13111;0001;90; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,2081408894893
17075001134590001;PICHINCHA;01;13459;0001;80,04; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,48412521136029
17025001135750001;PICHINCHA;01;13575;0001;141; ;4; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;4,15506898226251
17015401136500001;PICHINCHA;01;13650;0001;20; ;20; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;19,7592643423901
17015401136500002;PICHINCHA;01;13650;0002;24; ;4; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;7,37755581517276
17075001137640001;PICHINCHA;01;13764;0001;90,5; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,2031170225351
17075001139710001;PICHINCHA;01;13971;0001;400; ;4;2; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,46466181624753
17075001140180001;PICHINCHA;01;14018;0001;65; ;5;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;1,0370306398115
17075001140180006;PICHINCHA;01;14018;0006;14; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,96466025944522
17075001140490001;PICHINCHA;01;14049;0001;100; ; ;1; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;5,75117363571793
17025001141390001;PICHINCHA;01;14139;0001;34;1;3; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;8,84215381173331
17075001142840002;PICHINCHA;01;14284;0002;11; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;15,8088790946411
17075001142920001;PICHINCHA;01;14292;0001;60; ;1; ; ;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL;6,91873693954974
