Identificador;ual_prov;ual_estr;ual_segm;al_ncues;su_numl;rc_clacul;su_numt;su_k202ha;su_categoria;su_tenencia;ual_trs;ual_trc;ual_tro;ual_znd;ual_tn;us_k301ha;us_k302ha;us_k303ha;us_k304ha;us_k305ha;us_k306ha;us_k307ha;us_k308ha;us_k309ha;us_k310ha;us_transiha;us_montesha;supertotal;fact_exp_fin
12105060000990090;LOS RÍOS;60;00099;0090;1;PALMA AFRICANA;1;80;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;80; ; ; ; ; ; ; ; ; ; ; ;80;1
12105060000990090;LOS RÍOS;60;00099;0090;2;CACAO CCN51 O RAMILLA (ALMENDRA FRESCA);2;30;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;30; ; ; ; ; ; ; ; ; ; ; ;30;1
12105060000990090;LOS RÍOS;60;00099;0090;3;ABACA;3;10;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;10; ; ; ; ; ; ; ; ; ; ; ;10;1
12105060000990090;LOS RÍOS;60;00099;0090;4;SABOYA;4;20;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;20; ; ; ; ; ; ; ;20;1
12105060000990090;LOS RÍOS;60;00099;0090;5;MONTES Y BOSQUES NATURALES;5;18;MONTES Y BOSQUES NATURALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;18; ; ; ;18;18;1
12105060000990090;LOS RÍOS;60;00099;0090;6;BOSQUES ARTIFICIALES;6;40;BOSQUES ARTIFICIALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ;40; ; ;40;40;1
12105060000990090;LOS RÍOS;60;00099;0090;7;OTROS USOS;7;2;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2; ; ;2;1
12025160000990091;LOS RÍOS;60;00099;0091;1;PALMA AFRICANA;1;250;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;250; ; ; ; ; ; ; ; ; ; ; ;250;1
12025160000990091;LOS RÍOS;60;00099;0091;2;OTROS USOS;2;10;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;10; ; ;10;1
12055060000990092;LOS RÍOS;60;00099;0092;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115060000990093;LOS RÍOS;60;00099;0093;1;PALMA AFRICANA;1;140;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;140; ; ; ; ; ; ; ; ; ; ; ;140;1
12055360000990094;LOS RÍOS;60;00099;0094;1;PALMA AFRICANA;1;79,9;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;79,9; ; ; ; ; ; ; ; ; ; ; ;79,9;1
12055360000990094;LOS RÍOS;60;00099;0094;2;OTROS USOS;2;,1;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,1; ; ;,1;1
12055360000990095;LOS RÍOS;60;00099;0095;1;BANANO DE EXPORTACION;1;214;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;214; ; ; ; ; ; ; ; ; ; ; ;214;1
12055360000990095;LOS RÍOS;60;00099;0095;2;MONTES Y BOSQUES NATURALES;2;20,5;MONTES Y BOSQUES NATURALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;20,5; ; ; ;20,5;20,5;1
12055360000990095;LOS RÍOS;60;00099;0095;3;OTROS USOS;3;,5;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,5; ; ;,5;1
12115060000990115;LOS RÍOS;60;00099;0115;1;BARBECHO O RASTROJO;1;70;BARBECHO;ARRENDATARIO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ;70; ; ; ; ; ; ; ;70; ;70;1
12115060000990116;LOS RÍOS;60;00099;0116;1;PALMA AFRICANA;1;2;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2; ; ; ; ; ; ; ; ; ; ; ;2;1
12115060000990116;LOS RÍOS;60;00099;0116;2;CACAO CCN51 O RAMILLA (ALMENDRA SECA);2;3;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;3; ; ; ; ; ; ; ; ; ; ; ;3;1
12115060000990116;LOS RÍOS;60;00099;0116;3;DESCANSO;3;4,25;DESCANSO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ;4,25; ; ; ; ; ; ; ; ;4,25;1
12115060000990116;LOS RÍOS;60;00099;0116;4;OTROS USOS;4;,75;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,75; ; ;,75;1
12115060000990120;LOS RÍOS;60;00099;0120;1;BANANO DE EXPORTACION;1;60;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;60; ; ; ; ; ; ; ; ; ; ; ;60;1
12115060000990120;LOS RÍOS;60;00099;0120;2;OTROS USOS;2;7;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;7; ; ;7;1
12115061000992300;LOS RÍOS;61;00099;2300;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12055061000992315;LOS RÍOS;61;00099;2315;1;BANANO DE EXPORTACION;1;85;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;85; ; ; ; ; ; ; ; ; ; ; ;85;1
12055061000992315;LOS RÍOS;61;00099;2315;2;OTROS USOS;2;1;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1; ; ;1;1
12055061000992316;LOS RÍOS;61;00099;2316;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992321;LOS RÍOS;61;00099;2321;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12055061000992331;LOS RÍOS;61;00099;2331;1;BANANO DE EXPORTACION;1;99;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;99; ; ; ; ; ; ; ; ; ; ; ;99;1
12055061000992331;LOS RÍOS;61;00099;2331;2;OTROS USOS;2;1;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1; ; ;1;1
12025061000992333;LOS RÍOS;61;00099;2333;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992346;LOS RÍOS;61;00099;2346;1;MONTES Y BOSQUES NATURALES;1;24;MONTES Y BOSQUES NATURALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;24; ; ; ;24;24;1
12115061000992346;LOS RÍOS;61;00099;2346;2;SABOYA;2;200;PASTO CULTIVADO;HERENCIA; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;200; ; ; ; ; ; ; ;200;1
12115061000992346;LOS RÍOS;61;00099;2346;3;BRACHIARIA;3;75,75;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;75,75; ; ; ; ; ; ; ;75,75;1
12115061000992346;LOS RÍOS;61;00099;2346;4;OTROS USOS;4;,25;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,25; ; ;,25;1
12115061000992349;LOS RÍOS;61;00099;2349;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992365;LOS RÍOS;61;00099;2365;1;PASTO MIXTO;1;110;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;110; ; ; ; ; ; ; ;110;1
12115061000992365;LOS RÍOS;61;00099;2365;2;BOSQUES ARTIFICIALES;2;8;BOSQUES ARTIFICIALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ;8; ; ;8;8;1
12115061000992365;LOS RÍOS;61;00099;2365;3;OTROS USOS;3;2;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2; ; ;2;1
12055361000992372;LOS RÍOS;61;00099;2372;1;BANANO DE EXPORTACION;1;64;PERMANENTE O PERENNE;HERENCIA; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;64; ; ; ; ; ; ; ; ; ; ; ;64;1
12055361000992372;LOS RÍOS;61;00099;2372;2;OTROS USOS;2;3;OTROS USOS;HERENCIA; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;3; ; ;3;1
12115061000992377;LOS RÍOS;61;00099;2377;1;SABOYA;1;150;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;150; ; ; ; ; ; ; ;150;1
12115061000992377;LOS RÍOS;61;00099;2377;2;MONTES Y BOSQUES NATURALES;2;49,5;MONTES Y BOSQUES NATURALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;49,5; ; ; ;49,5;49,5;1
12115061000992377;LOS RÍOS;61;00099;2377;3;OTROS USOS;3;,5;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,5; ; ;,5;1
12015361000992399;LOS RÍOS;61;00099;2399;1;PASTO MIXTO;1;699,5;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;699,5; ; ; ; ; ; ; ;699,5;1
12015361000992399;LOS RÍOS;61;00099;2399;2;OTROS USOS;2;,5;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,5; ; ;,5;1
12095061000992409;LOS RÍOS;61;00099;2409;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992411;LOS RÍOS;61;00099;2411;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992425;LOS RÍOS;61;00099;2425;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992426;LOS RÍOS;61;00099;2426;1;SABOYA;1;129;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;129; ; ; ; ; ; ; ;129;1
12115061000992426;LOS RÍOS;61;00099;2426;2;OTROS USOS;2;1;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1; ; ;1;1
12115061000992436;LOS RÍOS;61;00099;2436;1;SABOYA;1;100;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;100; ; ; ; ; ; ; ;100;1
12115061000992436;LOS RÍOS;61;00099;2436;2;SABOYA;2;10;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;10; ; ; ; ; ; ; ;10;1
12115061000992436;LOS RÍOS;61;00099;2436;3;SABOYA;3;20;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;20; ; ; ; ; ; ; ;20;1
12115061000992436;LOS RÍOS;61;00099;2436;4;SABOYA;4;30;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;30; ; ; ; ; ; ; ;30;1
12115061000992436;LOS RÍOS;61;00099;2436;5;SABOYA;5;40;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;40; ; ; ; ; ; ; ;40;1
12115061000992436;LOS RÍOS;61;00099;2436;6;BOSQUES ARTIFICIALES;6;222;BOSQUES ARTIFICIALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ;222; ; ;222;222;1
12115061000992436;LOS RÍOS;61;00099;2436;7;OTROS PASTOS CULTIVADOS;7;3;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;3; ; ; ; ; ; ; ;3;1
12115061000992436;LOS RÍOS;61;00099;2436;8;OTROS USOS;8;5;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;5; ; ;5;1
12015461000992482;LOS RÍOS;61;00099;2482;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12025061000992484;LOS RÍOS;61;00099;2484;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992501;LOS RÍOS;61;00099;2501;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12015261000992509;LOS RÍOS;61;00099;2509;1;BANANO DE EXPORTACION;1;236;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;236; ; ; ; ; ; ; ; ; ; ; ;236;1
12015261000992509;LOS RÍOS;61;00099;2509;2;PASTO MIXTO;2;242;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;242; ; ; ; ; ; ; ;242;1
12015261000992509;LOS RÍOS;61;00099;2509;3;OTROS USOS;3;2;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;2; ; ;2;1
12095061000992510;LOS RÍOS;61;00099;2510;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12015461000992522;LOS RÍOS;61;00099;2522;1;PASTO MIXTO;1;395;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;395; ; ; ; ; ; ; ;395;1
12015461000992522;LOS RÍOS;61;00099;2522;2;OTROS USOS;2;5;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;5; ; ;5;1
12075061000992535;LOS RÍOS;61;00099;2535;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12125061000992545;LOS RÍOS;61;00099;2545;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12095061000992546;LOS RÍOS;61;00099;2546;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12105161000992594;LOS RÍOS;61;00099;2594;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000992717;LOS RÍOS;61;00099;2717;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12095061000992831;LOS RÍOS;61;00099;2831;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12015361000992875;LOS RÍOS;61;00099;2875;1;PASTO MIXTO;1;199,5;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;199,5; ; ; ; ; ; ; ;199,5;1
12015361000992875;LOS RÍOS;61;00099;2875;2;OTROS USOS;2;,5;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,5; ; ;,5;1
12045061000992897;LOS RÍOS;61;00099;2897;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;7;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;7; ; ; ; ; ; ; ; ; ; ; ;7;1
12045061000992897;LOS RÍOS;61;00099;2897;2;SABOYA;2;15;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;15; ; ; ; ; ; ; ;15;1
12045061000992897;LOS RÍOS;61;00099;2897;3;BARBECHO O RASTROJO;3;30;BARBECHO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ;30; ; ; ; ; ; ; ;30; ;30;1
12045061000992897;LOS RÍOS;61;00099;2897;4;BARBECHO O RASTROJO;4;19;BARBECHO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ;19; ; ; ; ; ; ; ;19; ;19;1
12045061000992897;LOS RÍOS;61;00099;2897;5;OTROS USOS;5;5;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;5; ; ;5;1
12095061000992994;LOS RÍOS;61;00099;2994;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12115061000993000;LOS RÍOS;61;00099;3000;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12105161000993004;LOS RÍOS;61;00099;3004;1;PALMA AFRICANA;1;48;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;48; ; ; ; ; ; ; ; ; ; ; ;48;1
12105161000993004;LOS RÍOS;61;00099;3004;2;CAUCHO;2;47;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;47; ; ; ; ; ; ; ; ; ; ; ;47;1
12105161000993004;LOS RÍOS;61;00099;3004;3;BARBECHO O RASTROJO;3;4;BARBECHO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ;4; ; ; ; ; ; ; ;4; ;4;1
12105161000993004;LOS RÍOS;61;00099;3004;4;OTROS PASTOS CULTIVADOS;4;100;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;100; ; ; ; ; ; ; ;100;1
12105161000993004;LOS RÍOS;61;00099;3004;5;SABOYA;5;264;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;264; ; ; ; ; ; ; ;264;1
12105161000993004;LOS RÍOS;61;00099;3004;6;MONTES Y BOSQUES NATURALES;6;106;MONTES Y BOSQUES NATURALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;106; ; ; ;106;106;1
12105161000993004;LOS RÍOS;61;00099;3004;7;BOSQUES ARTIFICIALES;7;15;BOSQUES ARTIFICIALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ;15; ; ;15;15;1
12105161000993004;LOS RÍOS;61;00099;3004;8;OTROS USOS;8;16;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;16; ; ;16;1
12105161000993050;LOS RÍOS;61;00099;3050;1;PALMA AFRICANA;1;50;PERMANENTE O PERENNE;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;50; ; ; ; ; ; ; ; ; ; ; ;50;1
12105161000993050;LOS RÍOS;61;00099;3050;2;SABOYA;2;48,5;PASTO CULTIVADO;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;48,5; ; ; ; ; ; ; ;48,5;1
12105161000993050;LOS RÍOS;61;00099;3050;3;OTROS USOS;3;1,5;OTROS USOS;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1,5; ; ;1,5;1
12055061000993200;LOS RÍOS;61;00099;3200;1;CACAO FINO DE AROMA (ALMENDRA FRESCA);1;2;PERMANENTE O PERENNE;HERENCIA; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;2; ; ; ; ; ; ; ; ; ; ; ;2;1
12055061000993200;LOS RÍOS;61;00099;3200;2;SABOYA;2;230,5;PASTO CULTIVADO;HERENCIA; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;230,5; ; ; ; ; ; ; ;230,5;1
12055061000993200;LOS RÍOS;61;00099;3200;3;OTROS USOS;3;,5;OTROS USOS;HERENCIA; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,5; ; ;,5;1
12055361000993221;LOS RÍOS;61;00099;3221;1;PALMA AFRICANA;1;300;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;300; ; ; ; ; ; ; ; ; ; ; ;300;1
12055361000993221;LOS RÍOS;61;00099;3221;2;BARBECHO O RASTROJO;2;26;BARBECHO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ;26; ; ; ; ; ; ; ;26; ;26;1
12055361000993221;LOS RÍOS;61;00099;3221;3;MONTES Y BOSQUES NATURALES;3;73;MONTES Y BOSQUES NATURALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;73; ; ; ;73;73;1
12055361000993221;LOS RÍOS;61;00099;3221;4;OTROS USOS;4;1;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1; ; ;1;1
12105161000993290;LOS RÍOS;61;00099;3290;1;PALMA AFRICANA;1;51;PERMANENTE O PERENNE;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;51; ; ; ; ; ; ; ; ; ; ; ;51;1
12105161000993290;LOS RÍOS;61;00099;3290;2;PALMA AFRICANA;2;22;PERMANENTE O PERENNE;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;22; ; ; ; ; ; ; ; ; ; ; ;22;1
12105161000993290;LOS RÍOS;61;00099;3290;3;BRACHIARIA;3;6;PASTO CULTIVADO;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;6; ; ; ; ; ; ; ;6;1
12105161000993290;LOS RÍOS;61;00099;3290;4;PASTO MIXTO;4;18;PASTO CULTIVADO;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;18; ; ; ; ; ; ; ;18;1
12105161000993290;LOS RÍOS;61;00099;3290;5;SABOYA;5;4,7;PASTO CULTIVADO;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;4,7; ; ; ; ; ; ; ;4,7;1
12105161000993290;LOS RÍOS;61;00099;3290;6;OTROS USOS;6;3;OTROS USOS;OTRO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;3; ; ;3;1
12015361000993294;LOS RÍOS;61;00099;3294;1;PASTO MIXTO;1;199,9;PASTO CULTIVADO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ;199,9; ; ; ; ; ; ; ;199,9;1
12015361000993294;LOS RÍOS;61;00099;3294;2;OTROS USOS;2;,1;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,1; ; ;,1;1
12115062000990353;LOS RÍOS;62;00099;0353;1;AJI;1;10;TRANSITORIO;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ;10; ; ; ; ; ; ; ; ;10; ;10;1
12115062000990353;LOS RÍOS;62;00099;0353;2;MONTES Y BOSQUES NATURALES;2;4;MONTES Y BOSQUES NATURALES;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ;4; ; ; ;4;4;1
12115062000990353;LOS RÍOS;62;00099;0353;3;OTROS USOS;3;1;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1; ; ;1;1
12125062000990357;LOS RÍOS;62;00099;0357;1;OTROS USOS;1;1;OTROS USOS;ARRENDATARIO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;1; ; ;1;1
12125062000990416;LOS RÍOS;62;00099;0416;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12075062000990431;LOS RÍOS;62;00099;0431;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
12055062000990434;LOS RÍOS;62;00099;0434;1;CACAO CCN51 O RAMILLA (ALMENDRA SECA);1;,98;PERMANENTE O PERENNE;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL;,98; ; ; ; ; ; ; ; ; ; ; ;,98;1
12055062000990434;LOS RÍOS;62;00099;0434;2;OTROS USOS;2;,02;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,02; ; ;,02;1
12045262000990450;LOS RÍOS;62;00099;0450;1;OTROS USOS;1;,01;OTROS USOS;DUEÑO; ;REGIÓN COSTA; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ;,01; ; ;,01;1
