Identificador;ual_prov;ual_estr;ual_segm;al_ncues;ap_k1221;ap_capacponedoras;ap_capacreproductoras;ap_capacpollitos;ap_capacavestruces;ap_capacpavos;ap_capaccodornices;ap_k1222;ap_k1223;ap_k1224;ap_k1225;ap_k1226;ap_k1227;ap_ctponedoras;ap_ctreproductoras;ap_ctpollitos;ap_ctavestruces;ap_ctpavos;ap_ctcodornices;ap_k1230;ap_cons_gapo;ap_cons_gare;ap_cons_polli;ap_cons_avest;ap_cons_pavos;ap_cons_codor;ap_vcar_gapo;ap_vcar_gare;ap_vcar_polli;ap_vcar_avest;ap_vcar_pavos;ap_vcar_codor;ap_vpie_gapo;ap_vpie_gare;ap_vpie_polli;ap_vpie_avest;ap_vpie_pavos;ap_vpie_codor;ap_k1237;ap_k1238;ap_k1239;ap_k1240;ap_k1241;ap_mesesrecoge;ap_existe_hcodor;ap_prod_hcodor;ap_cons_hcodor;ap_venta_hcodor;ap_otros_hcodor;ap_vacuna_aves;ap_enfermedad_aves;ap_trs;ap_trc;ap_tro;ap_znd;ap_tn;ap_total;ap_k051231;ap_k051232;ap_k051233;ap_k051234;ap_k051235;ap_k051236;ap_vengapo;ap_autogapo;ap_vengarep;ap_autogarep;ap_venpoypo;ap_autopoypo;ap_venavest;ap_autoavest;ap_venpavos;ap_autopavos;ap_vencodorn;ap_autocodorn;avesp_existencia;avesp_ventas;avesp_autoconsumo;fact_exp_fin
17035401258980001;PICHINCHA;01;25898;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;36,3627505638638
17035401258980002;PICHINCHA;01;25898;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;1,68026942783434
17035401258980003;PICHINCHA;01;25898;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;7,15379073223279
17035401258989999;PICHINCHA;01;25898;9999; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;105,873840315566
17035401259160001;PICHINCHA;01;25916;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;54,5670010461782
17035401259160002;PICHINCHA;01;25916;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;59,6408833109645
17035401259160003;PICHINCHA;01;25916;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;17,83859929122
17035401259168888;PICHINCHA;01;25916;8888; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;0
17035401259169999;PICHINCHA;01;25916;9999; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;94,1512406690321
17035401259890001;PICHINCHA;01;25989;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;14,6016898859033
17095002000020001;PICHINCHA;02;00002;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;27,0387044215489
17095002000020002;PICHINCHA;02;00002;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;14,1422233774936
17095002000020003;PICHINCHA;02;00002;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;33,4553918665817
17095002000020004;PICHINCHA;02;00002;0004; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;28,2065710755957
17095002000020005;PICHINCHA;02;00002;0005; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;2,72726619665855
17095002000029999;PICHINCHA;02;00002;9999; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;53,4765800741374
17095002000390001;PICHINCHA;02;00039;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;8,16491087340318
17095002000390002;PICHINCHA;02;00039;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;49,7741707866464
17095002000390003;PICHINCHA;02;00039;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;35,9772593472826
17095002000390004;PICHINCHA;02;00039;0004; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;28,0982979441196
17095002000390005;PICHINCHA;02;00039;0005; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;6,87648167765794
17095002000390006;PICHINCHA;02;00039;0006; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;12,0403678787824
17095002000398888;PICHINCHA;02;00039;8888; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;0
17095002000399999;PICHINCHA;02;00039;9999; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;65,7232282388699
17095002001030001;PICHINCHA;02;00103;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;26,5793233566745
17095002001030002;PICHINCHA;02;00103;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;20,0800098785059
17095002001030003;PICHINCHA;02;00103;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;26,5820844034893
17095002001240001;PICHINCHA;02;00124;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;,0987997029933591
17095002001240002;PICHINCHA;02;00124;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;16,4565853602768
17095002001249999;PICHINCHA;02;00124;9999; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;6,65923587329849
17095002001390001;PICHINCHA;02;00139;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;25,6027977351414
17095002001390002;PICHINCHA;02;00139;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;35,7673650363561
17095002001390003;PICHINCHA;02;00139;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;32,3574814111607
17095002002410001;PICHINCHA;02;00241;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;13,9749991079026
17095002002410002;PICHINCHA;02;00241;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;5,14562150193402
17095002002410003;PICHINCHA;02;00241;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;23,5957300870577
17095002002410004;PICHINCHA;02;00241;0004; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;11,8081619894385
17095002002418888;PICHINCHA;02;00241;8888; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;0
17095002002419999;PICHINCHA;02;00241;9999; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;73,5623553687815
17095002002640001;PICHINCHA;02;00264;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;8,14884833456718
17095002002640002;PICHINCHA;02;00264;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;36,4372580353513
17095002002640003;PICHINCHA;02;00264;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;20,8358193516537
17095002002640004;PICHINCHA;02;00264;0004; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;,646075006904842
17095002003010001;PICHINCHA;02;00301;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;26,0810581185905
17095002003010002;PICHINCHA;02;00301;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;31,6246441066909
17095002003010003;PICHINCHA;02;00301;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;31,1156510250735
17095002003019999;PICHINCHA;02;00301;9999; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;10,168766597465
17095002003370001;PICHINCHA;02;00337;0001; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;3,38847227785664
17095002003370002;PICHINCHA;02;00337;0002; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;31,1596833985305
17095002003370003;PICHINCHA;02;00337;0003; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;41,0995259262004
17095002003370004;PICHINCHA;02;00337;0004; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;21,8870595335913
17095002003370005;PICHINCHA;02;00337;0005; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;19,4104889888688
17095002003370006;PICHINCHA;02;00337;0006; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;46,8447637616298
17095002003370007;PICHINCHA;02;00337;0007; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;38,4669913572676
17095002003370008;PICHINCHA;02;00337;0008; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;35,0967715706792
17095002003370009;PICHINCHA;02;00337;0009; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;1,28320149920392
17095002003370010;PICHINCHA;02;00337;0010; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;20,2557169183347
17095002003370011;PICHINCHA;02;00337;0011; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;38,350776881868
17095002003370012;PICHINCHA;02;00337;0012; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ;NO;Ninguno;REGIÓN SIERRA; ; ; ;TOTAL NACIONAL; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;Existencia;Ventas;Autoconsumo;31,9822236299699
